,sax_X_std,sax_Y_std,sax_a,sax_s,sax_o,sax_dir,qbSneak,time,week,norm_o,o_minus_dir,quarter,down,yardsToGo,yardlineSide,yardlineNumber,preSnapHomeScore,preSnapVisitorScore,absoluteYardlineNumber,preSnapHomeTeamWinProbability,expectedPoints,weight,position,age,time_diff,distance,height_inches,possessionTeam_ATL,possessionTeam_CAR,possessionTeam_NO,possessionTeam_TB,defensiveTeam_ATL,defensiveTeam_CAR,defensiveTeam_CIN,defensiveTeam_CLE,defensiveTeam_LA,defensiveTeam_LAC,defensiveTeam_NO,defensiveTeam_NYG,defensiveTeam_SEA,defensiveTeam_SF,defensiveTeam_TB,offenseFormation_EMPTY,offenseFormation_I_FORM,offenseFormation_JUMBO,offenseFormation_PISTOL,offenseFormation_SHOTGUN,offenseFormation_SINGLEBACK,offenseFormation_WILDCAT,receiverAlignment_1x1,receiverAlignment_2x0,receiverAlignment_2x1,receiverAlignment_2x2,receiverAlignment_3x1,receiverAlignment_3x2,receiverAlignment_4x1,pff_defensiveCoverageAssignment_2L,pff_defensiveCoverageAssignment_3L,pff_defensiveCoverageAssignment_3M,pff_defensiveCoverageAssignment_3R,pff_defensiveCoverageAssignment_4IL,pff_defensiveCoverageAssignment_4IR,pff_defensiveCoverageAssignment_4OR,pff_defensiveCoverageAssignment_CFL,pff_defensiveCoverageAssignment_CFR,pff_defensiveCoverageAssignment_DF,pff_defensiveCoverageAssignment_FL,pff_defensiveCoverageAssignment_FR,pff_defensiveCoverageAssignment_HCL,pff_defensiveCoverageAssignment_HCR,pff_defensiveCoverageAssignment_HOL,pff_defensiveCoverageAssignment_MAN,pff_defensiveCoverageAssignment_PRE,playOutcome,gameClock_min,gameClock_sec
5465,abdinmkige,mlabiedgig,jkfecaaaah,kjfhcaaaae,anolgbdiej,egidbaonlj,,0.32021966064506324,0.3250097955607802,5.73,92.76,-1.3396605714005956,1.5061995959649597,0.1524290361085514,ATL,21,-1.1722057584778314,-0.9114526062971643,31,0.6376664167337964,-1.7256888424955525,0.6574355172305852,G,-0.8350931336131585,-0.003332881631544779,0.5752581024886477,0.15331499960842726,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,None,1.1398803801711739,-0.6146677912193016
5466,ablikgdddg,mlbehiieda,jgedaaaaai,igedaaaaaj,ldbogejnia,abjlnoigde,,0.32024444580141914,0.3250097955607802,74.38,-183.88,-1.3396605714005956,-0.993407559020739,0.4151395187057281,ATL,32,-1.1722057584778314,-0.9114526062971643,42,0.5234853156654452,-0.22905165377246475,0.6574355172305852,G,-0.8350931336131585,-0.003332881631544779,0.2524405792910663,0.15331499960842726,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,None,0.919119418494187,0.30202379192679246
5467,abdlkgeeei,mlhjfbfdda,jlhgecaaam,mlhgecaaaj,ledbaonjig,bdgaljonie,,0.32027629339480124,0.3250097955607802,106.04,-158.07,-1.3396605714005956,0.25639601847211035,0.4151395187057281,ATL,32,-1.1722057584778314,-0.9114526062971643,42,0.5472407580842329,-0.5794006166206696,0.6574355172305852,G,-0.8350931336131585,-0.003332881631544779,1.1152913623129563,0.15331499960842726,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,None,0.919119418494187,-0.15632199964625457
5468,nmkihdbfba,gebadinnlj,ecaaaaaaaf,eaaaaaaaad,oeabdglijn,baegolndij,,0.3203001457764556,0.3250097955607802,79.15,7.839999999999989,-1.3396605714005956,1.5061995959649597,0.4151395187057281,ATL,32,-1.1722057584778314,-0.9114526062971643,42,0.6080805048937215,-1.1213265889042836,0.6574355172305852,G,-0.8350931336131585,-0.003332881631544779,-1.024611387343052,0.15331499960842726,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,None,0.919119418494187,-0.3282016714861472
5469,fkjhffdaad,kjhecaaaaf,igedaaaaaj,igedaaaaaj,abdegijlno,dbegijlnoa,0.0,0.3208934571134167,0.3250097955607802,28.01,118.51,-1.3396605714005956,-0.993407559020739,0.4151395187057281,ATL,15,-1.1722057584778314,-0.9114526062971643,25,0.5726084031870217,-0.9514629597794688,0.6574355172305852,G,-0.8350931336131585,-0.003332881631544779,-1.0246113873430864,0.15331499960842726,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,None,-0.6262073132447215,1.3333018229661482
5470,abnmikhfdd,ngeimabdjj,mljegcaaah,lkgeicaaae,onaijlgebd,geinbjload,0.0,0.32091571045272554,0.3250097955607802,69.25999999999999,-198.49,-1.3396605714005956,0.25639601847211035,0.6778500013029048,ATL,14,-1.1722057584778314,-0.9114526062971643,24,0.6144842649123011,-1.6399998508632696,0.6574355172305852,G,-0.8350931336131585,-0.003332881631544779,0.23862892926617738,0.15331499960842726,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,None,-0.6262073132447215,-1.1303068067389794
5471,ablonjiged,ndiabeikmg,iegdaaaaaj,jgedaaaaai,jiedbaglon,ibdgeaonlj,,0.32094495960229613,0.3250097955607802,121.19,6.340000000000003,-1.3396605714005956,-0.993407559020739,0.4151395187057281,ATL,31,-1.1722057584778314,-0.9114526062971643,41,0.46534440517407166,-0.3298335595086267,0.6574355172305852,G,-0.8350931336131585,-0.003332881631544779,-0.6872158394119493,0.15331499960842726,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,None,-0.8469682749217085,0.07285089614026895
5472,abdmnieehk,nmidfadbhk,oljidebagn,onijgdbael,onldbeijga,degbniljoa,0.0,0.3209712771742332,0.3250097955607802,83.93,-180.94,-1.3396605714005956,0.25639601847211035,0.4151395187057281,ATL,31,-1.1722057584778314,-0.9114526062971643,41,0.5072161960923292,-0.653509551193002,0.6574355172305852,G,-0.8350931336131585,-0.003332881631544779,1.1467272135586777,0.15331499960842726,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,None,-0.8469682749217085,-0.15632199964625457
5473,hgddbbbbba,hbabbddfdf,hfddaaaaai,hecaaaaaag,onljidbaeg,abdgijlneo,0.0,0.3209987940279294,0.3250097955607802,102.39,37.91000000000001,-1.3396605714005956,1.5061995959649597,0.1524290361085514,ATL,32,-1.1722057584778314,-0.9114526062971643,42,0.5827909390928573,-1.1763580533407392,0.6574355172305852,G,-0.8350931336131585,-0.003332881631544779,-0.9044997794009566,0.15331499960842726,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,None,-1.0677292365986955,1.390595046912779
5474,abmjdddghl,onlajidgeb,kjfecaaaah,kfjecaaaah,aoebdlnjig,ebijnlodga,0.0,0.3210223799025262,0.3250097955607802,6.14,92.81,-1.3396605714005956,-0.993407559020739,0.4151395187057281,ATL,48,-1.1722057584778314,-0.9114526062971643,58,0.41590625485877003,0.34117597776025904,0.6574355172305852,G,-0.8350931336131585,-0.003332881631544779,0.04832610739418546,0.15331499960842726,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,None,-1.0677292365986955,-1.1876000306856103
5475,abdelkgigg,mlhibadiee,jhfecaaaak,kjfecaaaah,nalojibdeg,gidejlobna,0.0,0.3210440336009554,0.3250097955607802,89.19,24.200000000000003,-1.3396605714005956,0.25639601847211035,-0.6357024116829788,TB,48,-1.1722057584778314,-0.9114526062971643,62,0.45290239467606264,0.2729033719481903,0.6574355172305852,G,-0.8350931336131585,-0.003332881631544779,-0.36284354451385875,0.15331499960842726,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,None,-1.2884901982756822,0.015557672193638076
5476,abdkligegg,onlgjiedba,gonliedbaj,mnkihfdbad,aonbedljgi,dbaeonljig,,0.3211153908656253,0.3250097955607802,40.87,62.940000000000005,-1.3396605714005956,1.5061995959649597,2.254112896885965,ATL,41,-1.1722057584778314,-0.9114526062971643,51,0.5883312123028624,-1.295810652347024,0.6574355172305852,G,-0.8350931336131585,-0.003332881631544779,0.0603687213228551,0.15331499960842726,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,None,-1.5092511599526692,-0.2709084475395163
5477,abdmleggii,lbkddffhha,jgedaaaaai,jiedaaaaag,aojbdnlgei,jinlabgedo,,0.32195861919584207,0.3250097955607802,157.7,75.82999999999998,-0.47210221610607156,-0.993407559020739,0.4151395187057281,ATL,25,-0.4742808860281994,-0.9114526062971643,85,0.9859282795451126,-0.4911233295337881,0.6574355172305852,G,-0.8350931336131585,-0.003332881631544779,0.831355982380617,0.15331499960842726,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,None,0.4775974951402131,0.13014412008689982
5478,abdonljige,kjhfdbbbda,jiedaaaaag,ijedaaaaag,aodbeglnji,ijnlobdega,,0.32199126631039693,0.3250097955607802,114.7,156.54000000000002,-0.47210221610607156,0.25639601847211035,0.4151395187057281,ATL,25,-0.4742808860281994,-0.9114526062971643,85,1.0010183805915855,-0.805183984985765,0.6574355172305852,G,-0.8350931336131585,-0.003332881631544779,0.04428426517246706,0.15331499960842726,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,None,0.4775974951402131,-0.21361522359288543
5479,abdlmgiige,nbadfdhmki,jkefcaaaah,kjehcaaaaf,ionbadegjl,nlojidegab,,0.3220229806502502,0.3250097955607802,88.93,4.45999999999998,-0.47210221610607156,1.5061995959649597,0.4151395187057281,ATL,25,-0.4742808860281994,-0.9114526062971643,85,1.0158581304043386,-1.2527402740928828,0.6574355172305852,G,-0.8350931336131585,-0.003332881631544779,1.338423226374642,0.15331499960842726,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,None,0.4775974951402131,-0.6719610151659324
5480,abdkgeeegj,onljigdbea,mlhgecaaaj,mljegcaaah,aogbdenlji,jlnegdbaio,0.0,0.3220479656868993,0.3250097955607802,78.9,204.77,-0.47210221610607156,-0.993407559020739,0.4151395187057281,ATL,36,-0.4742808860281994,-0.9114526062971643,74,0.9790325907015999,-0.1952598539536547,0.6574355172305852,G,-0.8350931336131585,-0.003332881631544779,0.7649616840803422,0.15331499960842726,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,None,0.25683653346322616,0.35931701587342335
5481,abdenmiggk,onljaigdeb,onigjedaal,oijgledaan,aonlbdejig,gloijebadn,0.0,0.3220726842164908,0.3250097955607802,73.38,210.05,-0.47210221610607156,0.25639601847211035,-1.423833859474509,ATL,43,-0.4742808860281994,-0.9114526062971643,67,0.9578656582550775,0.03469917933390421,0.6574355172305852,G,-0.8350931336131585,-0.003332881631544779,0.4808234362773043,0.15331499960842726,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,None,0.03607557178623926,1.7343543905925645
5482,abdnmkheei,nmkhafdbbi,gmhjceaaal,gmlhecaaaj,aonbdegilj,lnjoegdbai,,0.32209873528137034,0.3250097955607802,92.2,191.24,-0.47210221610607156,-0.993407559020739,0.4151395187057281,ATL,46,-0.4742808860281994,-0.9114526062971643,64,0.9479107205580883,0.2616930757287969,0.6574355172305852,G,-0.8350931336131585,-0.003332881631544779,-0.052888066874414,0.15331499960842726,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,None,0.03607557178623926,-0.5000813433260398
5483,abdjigeeee,kjhfbadddb,kjefcaaaah,khjfcaaaae,onjabdgeil,nligabdjeo,0.0,0.32212625213506657,0.3250097955607802,36.120000000000005,-53.670000000000016,-0.47210221610607156,0.25639601847211035,0.4151395187057281,ATL,46,-0.4742808860281994,-0.9114526062971643,64,0.9670705412636487,-0.05031173415061659,0.6574355172305852,G,-0.8350931336131585,-0.003332881631544779,0.6273182574536498,0.15331499960842726,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,None,-0.18468538989074768,0.8749560313931012
5484,abdnmgikie,eambdgikki,onligedaaj,hmljecaaag,aogbnliedj,onlaegijdb,,0.32215963214402976,0.3250097955607802,134.12,146.13,-0.47210221610607156,1.5061995959649597,-0.37299192908580203,ATL,49,-0.4742808860281994,-0.9114526062971643,61,0.9798464802653778,-0.4491681765976576,0.6574355172305852,G,-0.8350931336131585,-0.003332881631544779,-0.6359220591556313,0.15331499960842726,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,None,-0.40544635156773456,1.7343543905925645
5485,abdegijoln,nmifhkdbda,jnligedbao,onjigdebal,onligjdeab,ejgibdnlao,0.0,0.3229941989948748,0.3250097955607802,21.519999999999985,-66.23000000000002,-0.47210221610607156,-0.993407559020739,0.4151395187057281,ATL,32,-0.1751702264069286,-0.9114526062971643,78,1.1332856898770465,-0.6181506643596139,0.6574355172305852,G,-0.8350931336131585,-0.003332881631544779,1.121613772701564,0.15331499960842726,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,None,-1.2884901982756822,-1.0730135827923486
5486,abglljiedl,akbjhfdddd,lhjgecaaam,lhjgecaaam,badegijlno,naidegljob,,0.3230110555662674,0.3250097955607802,150.73,102.68999999999996,-0.47210221610607156,0.25639601847211035,-1.6865443420716857,ATL,40,-0.1751702264069286,-0.9114526062971643,70,1.1269432638039678,-0.5184531674112213,0.6574355172305852,G,-0.8350931336131585,-0.003332881631544779,-0.9843612895218364,0.15331499960842726,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,None,-1.5092511599526692,1.0468357032329938
5487,abdegijonl,alonijgeda,ndmgiiebak,nolijgedba,onejlbadig,badgiejlno,,0.3230431696667071,0.3250097955607802,96.26,-75.54000000000002,-0.47210221610607156,-0.993407559020739,0.4151395187057281,TB,25,-0.1751702264069286,-0.9114526062971643,35,1.080765367783261,1.0850186311765875,0.6574355172305852,G,-0.8350931336131585,-0.003332881631544779,-0.9274390552962054,0.15331499960842726,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,None,-1.5092511599526692,0.5884899116599468
5488,badegijlln,kdabeheiii,olngjiedba,noljigedaa,onljigdeba,oabldinegj,,0.3230570280337018,0.3250097955607802,57.95999999999998,7.620000000000003,-0.47210221610607156,0.25639601847211035,0.4151395187057281,TB,25,-0.1751702264069286,-0.9114526062971643,35,1.0846578000588294,0.7955594391539053,0.6574355172305852,G,-0.8350931336131585,-0.003332881631544779,-0.8302667232492899,0.15331499960842726,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,None,-1.5092511599526692,0.4739034637666851
5489,abdenojlgi,onjligbade,nolijdegba,onljigdbea,onldabegij,lnjiobaedg,,0.32317908826607833,0.3250097955607802,37.38,-44.93000000000001,-0.47210221610607156,1.5061995959649597,2.7795338620803185,TB,34,-0.1751702264069286,-0.9114526062971643,44,1.110274382826289,-0.0011981640510454591,0.6574355172305852,G,-0.8350931336131585,-0.003332881631544779,1.4509902588122265,0.15331499960842726,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,None,-1.5092511599526692,0.015557672193638076
5490,abodlnjgei,lkdhabbffh,noligedbaj,nmkhiedaag,jgabdeilon,edjgianolb,,0.3239986640949339,0.3250097955607802,75.7,25.64,0.39545613918845246,-0.993407559020739,1.7286919316916118,ATL,13,0.12394043321434221,-0.9114526062971643,23,1.2230249316293966,-1.5143625468324295,0.6574355172305852,G,-0.8350931336131585,-0.003332881631544779,0.6514449416791841,0.15331499960842726,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,None,1.5814023035251477,1.505181494806041
5491,abinmkhdee,ajmmjiegda,iljnodegba,nmkegigdba,nmkfabddih,dabeilgonj,,0.3240201179130699,0.3250097955607802,69.0,6.3700000000000045,0.39545613918845246,0.25639601847211035,-0.6357024116829788,ATL,22,0.12394043321434221,-0.9114526062971643,32,1.2213400422734724,-1.019554397087117,0.6574355172305852,G,-0.8350931336131585,-0.003332881631544779,-0.8144978245716609,0.15331499960842726,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,None,1.5814023035251477,0.1874373440335307
5492,abdenliljg,obadejnlig,mljghecaaa,lmjhcgeaaa,onbiaedgjl,beadinoljg,,0.32407341932458805,0.3250097955607802,170.46,-92.71,0.39545613918845246,1.5061995959649597,0.6778500013029048,ATL,17,0.12394043321434221,-0.9114526062971643,27,1.2457672222185852,-2.1239785521414682,0.6574355172305852,G,-0.8350931336131585,-0.003332881631544779,0.06036872132282111,0.15331499960842726,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,None,1.3606413418481609,0.35931701587342335
5493,kmdabeggin,knmihabdee,nkimfahddb,oenlgidabj,daeglonibj,eonjigladb,1.0,0.3240937404877293,0.3250097955607802,33.71,67.00999999999999,0.39545613918845246,2.7560031734578088,-1.9492548246688624,ATL,27,0.12394043321434221,-0.9114526062971643,37,1.2251195283432548,-1.8476214570976983,0.6574355172305852,G,-0.8350931336131585,-0.003332881631544779,-0.9843612895218609,0.15331499960842726,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,None,1.3606413418481609,-1.0157203588457178
5494,abdenimggk,ojnliabdeg,onjeigdaal,mljhecaaag,onldabegij,edagijnlob,0.0,0.3241137285170486,0.3250097955607802,77.80000000000001,-179.51999999999998,0.39545613918845246,-0.993407559020739,0.4151395187057281,ATL,30,0.12394043321434221,-0.9114526062971643,40,1.205639969192499,-0.3338723912315706,0.6574355172305852,G,-0.8350931336131585,-0.003332881631544779,0.6935452530786372,0.15331499960842726,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,None,1.1398803801711739,0.1874373440335307
5495,abdenmjjig,lakgdbddgi,hkfceaaaaj,kjhecaaaaf,nljoabdegi,beandgijlo,,0.32413551546900665,0.3250097955607802,127.06,-34.22,0.39545613918845246,0.25639601847211035,0.6778500013029048,ATL,29,0.12394043321434221,-0.9114526062971643,39,1.220686283578487,-0.8879601573712187,0.6574355172305852,G,-0.8350931336131585,-0.003332881631544779,0.5330014671142186,0.15331499960842726,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,None,0.919119418494187,1.6197679426993026
5496,jifffcaaac,adkjhffbfb,gecaaaaaah,hecaaaaaag,abdegijjmn,badgijnole,,0.3241636985903469,0.3250097955607802,21.76,124.64,0.39545613918845246,1.5061995959649597,2.254112896885965,ATL,23,0.12394043321434221,-0.9114526062971643,33,1.245634054499793,-1.9958497508021469,0.6574355172305852,G,-0.8350931336131585,-0.003332881631544779,-1.121783719389933,0.15331499960842726,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,None,0.919119418494187,-0.2709084475395163
5497,abnmdiheek,nmkbihfbda,jmhgceaaal,mljgecaaah,deaolnbigj,bjdoegilan,0.0,0.32495409189639624,0.3250097955607802,92.58,0.480000000000004,0.39545613918845246,-0.993407559020739,0.4151395187057281,ATL,20,0.9215688588710643,-0.9114526062971643,30,1.3522051199456984,-0.494096050703676,0.6574355172305852,G,-0.8350931336131585,-0.003332881631544779,0.6300154093670027,0.15331499960842726,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,None,-0.18468538989074768,-1.4740661504187647
5498,abdonljige,lkgiecaaae,gieecaaaag,kjhfcaaaae,onljdbaegi,dgabeijlno,0.0,0.3249803428415689,0.3250097955607802,109.19,-7.480000000000004,0.39545613918845246,-0.993407559020739,0.4151395187057281,ATL,43,0.9215688588710643,-0.9114526062971643,53,1.3402064876126092,0.4437527671588575,0.6574355172305852,G,-0.8350931336131585,-0.003332881631544779,0.3646671324749151,0.15331499960842726,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,None,-0.40544635156773456,-0.09902877569962368
5499,abdigggeee,nmhkifddba,onijgedaal,knmigedaag,nolgabdeij,dbajoilnge,0.0,0.32500852596290913,0.3250097955607802,82.5,26.21,0.39545613918845246,0.25639601847211035,-1.423833859474509,,50,0.9215688588710643,-0.9114526062971643,60,1.3386156838494845,0.7269996946987543,0.6574355172305852,G,-0.8350931336131585,-0.003332881631544779,-0.4346715700494358,0.15331499960842726,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,None,-0.6262073132447215,1.1614221511262557
5500,abdemmkigg,nkmihfdbab,mljgecaaah,mljhecaaag,olnjabdegi,debngijloa,,0.32503384413338027,0.3250097955607802,96.22000000000004,-172.76,0.39545613918845246,1.5061995959649597,-1.9492548246688624,TB,48,0.9215688588710643,-0.9114526062971643,62,1.3432591205551805,0.654003394483687,0.6574355172305852,G,-0.8350931336131585,-0.003332881631544779,1.210352249734867,0.15331499960842726,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,None,-0.6262073132447215,-1.0157203588457178
5501,abdmnkigeg,oniljegbda,onjigedaal,nojigedaal,onlabdegji,bdeaijnlog,0.0,0.3253676442230125,0.3250097955607802,59.339999999999975,-207.38,0.39545613918845246,-0.993407559020739,0.4151395187057281,TB,43,0.9215688588710643,-0.9114526062971643,67,1.353009102633128,0.7686748405176365,0.6574355172305852,G,-0.8350931336131585,-0.003332881631544779,0.4329735933598877,0.15331499960842726,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,None,-1.2884901982756822,0.8176628074464704
5502,gnbaedimjj,abonldeigj,nmiehfdaak,lonijgdbae,onjbadegil,donlijgbea,0.0,0.325416481641316,0.3250097955607802,69.3,84.33999999999999,0.39545613918845246,-0.993407559020739,-0.8984128942801555,TB,16,0.9215688588710643,-0.9114526062971643,94,1.3374687934366716,1.8491522885936686,0.6574355172305852,G,-0.8350931336131585,-0.003332881631544779,-0.9843612895218853,0.15331499960842726,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,None,-1.5092511599526692,1.5624747187526717
5503,abdmgeiiil,nmkhideeba,mlgjecaaah,mljegcaaah,nldgijeboa,baenolijgd,0.0,0.3254364030438709,0.3250097955607802,48.31999999999999,-210.94,0.39545613918845246,0.25639601847211035,-1.1611233768773321,TB,15,0.9215688588710643,-0.9114526062971643,95,1.3453406400563392,1.7389771656869442,0.6574355172305852,G,-0.8350931336131585,-0.003332881631544779,0.8814752251941953,0.15331499960842726,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,None,-1.5092511599526692,-0.44278811937940893
5504,ablgdeiiim,lkigfcaaca,hkfecaaaaj,kjhecaaaaf,onbaeigdjl,igjdbanoel,0.0,0.3255665917415039,0.3250097955607802,71.57,-6.800000000000011,1.2630144944829764,1.5061995959649597,-1.423833859474509,TB,14,0.9215688588710643,-0.9114526062971643,24,1.3531813873074343,1.3127728919883845,0.6574355172305852,G,-0.8350931336131585,-0.003332881631544779,1.1653813406672355,0.15331499960842726,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,None,1.8021632652021349,-1.6459458222586574
5505,abdonjlige,nmidkhfdba,mjhgecaaal,lmjgecaaah,loneabigdj,ljingedabo,0.0,0.3255898444822787,0.3250097955607802,125.73,48.78999999999999,1.2630144944829764,-0.993407559020739,0.4151395187057281,TB,10,0.9215688588710643,-0.9114526062971643,20,1.3498245821692176,1.8664459296343738,0.6574355172305852,G,-0.8350931336131585,-0.003332881631544779,0.2524405792910663,0.15331499960842726,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,None,1.5814023035251477,-0.21361522359288543
